inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,max_stock_level,last_restock_date,days_in_stock,stock_status
INV002278,PRD0456,WH-EAST-01,3,217,3810,2024-06-01,3,Low Stock
INV002279,PRD0456,WH-WEST-01,1298,112,2816,2023-08-12,28,In Stock
INV002280,PRD0456,WH-CENTRAL-01,296,189,4280,2023-04-01,135,In Stock
INV002281,PRD0457,WH-NORTH-01,1118,106,4779,2023-12-08,198,In Stock
INV002282,PRD0457,WH-SOUTH-01,487,257,4466,2024-02-16,195,In Stock
INV002283,PRD0457,WH-EAST-01,322,260,2755,2024-05-07,24,In Stock
INV002284,PRD0457,WH-WEST-01,1851,63,4803,2023-10-20,158,In Stock
INV002285,PRD0457,WH-CENTRAL-01,1124,300,3234,2023-11-16,3,In Stock
INV002286,PRD0458,WH-NORTH-01,473,113,3622,2024-10-16,128,In Stock
INV002287,PRD0458,WH-SOUTH-01,1703,296,4626,2024-07-08,163,In Stock
INV002288,PRD0458,WH-EAST-01,1727,128,4947,2023-09-04,201,In Stock
INV002289,PRD0458,WH-WEST-01,1719,163,3401,2024-07-29,154,In Stock
INV002290,PRD0458,WH-CENTRAL-01,1254,291,1644,2023-11-06,138,In Stock
INV002291,PRD0459,WH-NORTH-01,1454,219,4186,2024-11-24,324,In Stock
INV002292,PRD0459,WH-SOUTH-01,1055,125,2504,2023-10-21,359,In Stock
INV002293,PRD0459,WH-EAST-01,1603,51,2257,2023-05-10,287,In Stock
INV002294,PRD0459,WH-WEST-01,1467,194,3019,2024-07-05,201,In Stock
INV002295,PRD0459,WH-CENTRAL-01,1425,296,2834,2024-05-23,290,In Stock
INV002296,PRD0460,WH-NORTH-01,997,281,1898,2023-01-17,164,In Stock
INV002297,PRD0460,WH-SOUTH-01,1745,99,5000,2024-06-09,76,In Stock
INV002298,PRD0460,WH-EAST-01,925,241,4029,2024-06-10,148,In Stock
INV002299,PRD0460,WH-WEST-01,837,199,4979,2023-12-03,280,In Stock
INV002300,PRD0460,WH-CENTRAL-01,1226,139,2922,2024-11-29,283,In Stock
INV002301,PRD0461,WH-NORTH-01,518,167,1692,2023-02-21,157,In Stock
INV002302,PRD0461,WH-SOUTH-01,770,103,4436,2024-08-15,328,In Stock
INV002303,PRD0461,WH-EAST-01,1315,142,2786,2023-09-28,7,In Stock
INV002304,PRD0461,WH-WEST-01,1205,164,4507,2023-01-09,3,In Stock
INV002305,PRD0461,WH-CENTRAL-01,626,196,2638,2024-08-31,20,In Stock
INV002306,PRD0462,WH-NORTH-01,625,115,1751,2023-09-04,163,In Stock
INV002307,PRD0462,WH-SOUTH-01,599,258,3286,2023-06-08,303,In Stock
INV002308,PRD0462,WH-EAST-01,194,121,2110,2024-01-07,102,In Stock
INV002309,PRD0462,WH-WEST-01,1272,215,3706,2023-03-15,132,In Stock
INV002310,PRD0462,WH-CENTRAL-01,123,216,4326,2023-06-20,199,Low Stock
INV002311,PRD0463,WH-NORTH-01,1055,259,3481,2023-02-20,289,In Stock
INV002312,PRD0463,WH-SOUTH-01,1271,54,1653,2024-03-28,357,In Stock
INV002313,PRD0463,WH-EAST-01,469,266,3111,2023-11-10,139,In Stock
INV002314,PRD0463,WH-WEST-01,786,292,3656,2023-07-27,303,In Stock
INV002315,PRD0463,WH-CENTRAL-01,1549,77,2893,2024-09-16,242,In Stock
INV002316,PRD0464,WH-NORTH-01,1240,75,3272,2023-03-23,71,In Stock
INV002317,PRD0464,WH-SOUTH-01,619,123,4016,2024-09-18,25,In Stock
INV002318,PRD0464,WH-EAST-01,1959,219,1780,2023-04-12,101,In Stock
INV002319,PRD0464,WH-WEST-01,869,201,4364,2023-08-29,93,In Stock
INV002320,PRD0464,WH-CENTRAL-01,215,129,2341,2024-03-17,91,In Stock
INV002321,PRD0465,WH-NORTH-01,1550,100,3475,2024-07-17,7,In Stock
INV002322,PRD0465,WH-SOUTH-01,1296,72,3348,2023-04-25,53,In Stock
INV002323,PRD0465,WH-EAST-01,1014,186,3273,2023-11-07,263,In Stock
INV002324,PRD0465,WH-WEST-01,94,58,3172,2024-11-10,76,In Stock
INV002325,PRD0465,WH-CENTRAL-01,283,163,4468,2023-02-27,144,In Stock
INV002326,PRD0466,WH-NORTH-01,1772,295,4682,2023-11-09,283,In Stock
INV002327,PRD0466,WH-SOUTH-01,1161,151,2707,2024-11-29,271,In Stock
INV002328,PRD0466,WH-EAST-01,1870,194,4028,2023-12-18,192,In Stock
INV002329,PRD0466,WH-WEST-01,1885,216,4505,2024-08-17,247,In Stock
INV002330,PRD0466,WH-CENTRAL-01,636,137,4031,2024-10-12,78,In Stock
INV002331,PRD0467,WH-NORTH-01,948,137,4656,2024-09-17,364,In Stock
INV002332,PRD0467,WH-SOUTH-01,1941,119,4688,2023-01-01,269,In Stock
INV002333,PRD0467,WH-EAST-01,903,84,1604,2023-08-28,55,In Stock
INV002334,PRD0467,WH-WEST-01,621,202,1904,2024-08-12,263,In Stock
INV002335,PRD0467,WH-CENTRAL-01,224,56,4921,2024-10-23,342,In Stock
INV002336,PRD0468,WH-NORTH-01,1904,139,4907,2024-06-18,73,In Stock
INV002337,PRD0468,WH-SOUTH-01,1390,144,4314,2023-04-06,276,In Stock
INV002338,PRD0468,WH-EAST-01,1371,158,4934,2024-02-22,101,In Stock
INV002339,PRD0468,WH-WEST-01,1505,205,2526,2023-03-01,63,In Stock
INV002340,PRD0468,WH-CENTRAL-01,586,278,4345,2023-11-23,118,In Stock
INV002341,PRD0469,WH-NORTH-01,1777,160,4235,2023-10-31,336,In Stock
INV002342,PRD0469,WH-SOUTH-01,845,233,3116,2023-02-26,99,In Stock
INV002343,PRD0469,WH-EAST-01,18,265,4328,2023-11-06,364,Low Stock
INV002344,PRD0469,WH-WEST-01,888,100,4242,2023-12-01,37,In Stock
INV002345,PRD0469,WH-CENTRAL-01,1081,81,2445,2024-07-02,188,In Stock
INV002346,PRD0470,WH-NORTH-01,1200,73,2019,2024-07-29,341,In Stock
INV002347,PRD0470,WH-SOUTH-01,365,249,2365,2023-06-02,127,In Stock
INV002348,PRD0470,WH-EAST-01,1972,91,2084,2024-10-29,20,In Stock
INV002349,PRD0470,WH-WEST-01,478,165,2853,2024-10-29,296,In Stock
INV002350,PRD0470,WH-CENTRAL-01,779,127,4627,2023-09-27,174,In Stock
INV002351,PRD0471,WH-NORTH-01,1879,199,1709,2023-06-30,256,In Stock
INV002352,PRD0471,WH-SOUTH-01,200,121,1985,2023-05-16,330,In Stock
INV002353,PRD0471,WH-EAST-01,1351,116,2598,2024-08-06,340,In Stock
INV002354,PRD0471,WH-WEST-01,109,218,3584,2024-05-10,219,Low Stock
INV002355,PRD0471,WH-CENTRAL-01,464,202,1741,2023-01-13,102,In Stock
INV002356,PRD0472,WH-NORTH-01,1910,239,4399,2023-10-17,1,In Stock
INV002357,PRD0472,WH-SOUTH-01,157,161,2080,2024-07-12,78,Low Stock
INV002358,PRD0472,WH-EAST-01,1940,280,3813,2024-03-05,188,In Stock
INV002359,PRD0472,WH-WEST-01,404,155,2569,2023-12-22,305,In Stock
INV002360,PRD0472,WH-CENTRAL-01,1668,228,1947,2024-09-22,112,In Stock
INV002361,PRD0473,WH-NORTH-01,794,171,3762,2024-04-10,13,In Stock
INV002362,PRD0473,WH-SOUTH-01,370,204,2526,2024-08-14,301,In Stock
INV002363,PRD0473,WH-EAST-01,1501,198,4187,2024-04-19,232,In Stock
INV002364,PRD0473,WH-WEST-01,682,258,3192,2023-11-11,357,In Stock
INV002365,PRD0473,WH-CENTRAL-01,558,56,2308,2024-03-10,59,In Stock
INV002366,PRD0474,WH-NORTH-01,1949,88,3941,2023-04-20,165,In Stock
INV002367,PRD0474,WH-SOUTH-01,843,121,4038,2024-07-05,138,In Stock
INV002368,PRD0474,WH-EAST-01,1434,266,1742,2023-06-26,71,In Stock
INV002369,PRD0474,WH-WEST-01,1012,215,3606,2023-08-17,206,In Stock
INV002370,PRD0474,WH-CENTRAL-01,1957,82,2864,2024-06-12,252,In Stock
INV002371,PRD0475,WH-NORTH-01,444,163,4393,2024-06-09,322,In Stock
INV002372,PRD0475,WH-SOUTH-01,246,97,1521,2023-10-12,227,In Stock
INV002373,PRD0475,WH-EAST-01,1838,58,4996,2023-05-25,23,In Stock
INV002374,PRD0475,WH-WEST-01,1863,261,4734,2023-06-12,9,In Stock
INV002375,PRD0475,WH-CENTRAL-01,1036,158,2691,2024-09-12,31,In Stock
INV002376,PRD0476,WH-NORTH-01,1710,300,2293,2024-02-08,213,In Stock
INV002377,PRD0476,WH-SOUTH-01,1319,243,4850,2024-05-13,176,In Stock
INV002378,PRD0476,WH-EAST-01,1199,259,1920,2023-06-11,362,In Stock
INV002379,PRD0476,WH-WEST-01,1757,208,3922,2023-08-31,283,In Stock
INV002380,PRD0476,WH-CENTRAL-01,1334,208,3721,2023-02-04,19,In Stock
INV002381,PRD0477,WH-NORTH-01,1998,257,2970,2023-04-17,122,In Stock
INV002382,PRD0477,WH-SOUTH-01,1119,99,3899,2023-06-29,131,In Stock
INV002383,PRD0477,WH-EAST-01,529,112,3453,2023-05-06,146,In Stock
INV002384,PRD0477,WH-WEST-01,276,255,1559,2023-10-24,99,In Stock
INV002385,PRD0477,WH-CENTRAL-01,294,94,3579,2024-04-15,180,In Stock
INV002386,PRD0478,WH-NORTH-01,1068,193,2773,2024-02-16,282,In Stock
INV002387,PRD0478,WH-SOUTH-01,793,63,4391,2024-01-03,214,In Stock
INV002388,PRD0478,WH-EAST-01,1487,202,2846,2024-07-06,320,In Stock
INV002389,PRD0478,WH-WEST-01,1475,292,4313,2024-04-13,149,In Stock
INV002390,PRD0478,WH-CENTRAL-01,1834,221,1672,2024-01-18,109,In Stock
INV002391,PRD0479,WH-NORTH-01,396,277,3235,2024-01-21,272,In Stock
INV002392,PRD0479,WH-SOUTH-01,702,63,2474,2024-07-06,301,In Stock
INV002393,PRD0479,WH-EAST-01,1795,96,2035,2024-05-19,137,In Stock
INV002394,PRD0479,WH-WEST-01,777,188,3256,2023-08-07,286,In Stock
INV002395,PRD0479,WH-CENTRAL-01,344,55,3542,2023-01-21,227,In Stock
INV002396,PRD0480,WH-NORTH-01,1242,52,1657,2023-08-29,51,In Stock
INV002397,PRD0480,WH-SOUTH-01,1636,61,2450,2023-07-18,90,In Stock
INV002398,PRD0480,WH-EAST-01,1102,211,1698,2024-04-20,274,In Stock
INV002399,PRD0480,WH-WEST-01,392,124,1829,2023-05-24,91,In Stock
INV002400,PRD0480,WH-CENTRAL-01,795,187,3640,2024-06-21,130,In Stock
INV002401,PRD0481,WH-NORTH-01,1786,114,3101,2024-03-06,262,In Stock
INV002402,PRD0481,WH-SOUTH-01,892,198,3965,2023-07-09,234,In Stock
INV002403,PRD0481,WH-EAST-01,1840,79,4274,2024-10-06,232,In Stock
INV002404,PRD0481,WH-WEST-01,123,235,4578,2023-10-05,189,Low Stock
INV002405,PRD0481,WH-CENTRAL-01,720,288,2061,2024-01-01,304,In Stock
INV002406,PRD0482,WH-NORTH-01,1120,119,3407,2024-05-31,34,In Stock
INV002407,PRD0482,WH-SOUTH-01,1092,287,2466,2024-01-17,206,In Stock
INV002408,PRD0482,WH-EAST-01,1972,170,4422,2023-10-29,53,In Stock
INV002409,PRD0482,WH-WEST-01,735,101,2407,2024-06-07,274,In Stock
INV002410,PRD0482,WH-CENTRAL-01,1225,258,4586,2023-05-19,76,In Stock
INV002411,PRD0483,WH-NORTH-01,559,71,1563,2023-09-12,189,In Stock
INV002412,PRD0483,WH-SOUTH-01,1106,60,3512,2023-07-21,298,In Stock
INV002413,PRD0483,WH-EAST-01,1304,175,1648,2024-10-04,35,In Stock
INV002414,PRD0483,WH-WEST-01,652,86,3759,2023-08-11,111,In Stock
INV002415,PRD0483,WH-CENTRAL-01,90,82,2832,2024-03-08,200,In Stock
INV002416,PRD0484,WH-NORTH-01,1053,222,2072,2023-02-28,345,In Stock
INV002417,PRD0484,WH-SOUTH-01,1556,91,4062,2023-01-01,96,In Stock
INV002418,PRD0484,WH-EAST-01,1722,297,3613,2024-03-01,322,In Stock
INV002419,PRD0484,WH-WEST-01,910,245,1613,2024-05-27,53,In Stock
INV002420,PRD0484,WH-CENTRAL-01,142,99,2531,2024-04-10,201,In Stock
INV002421,PRD0485,WH-NORTH-01,804,50,4394,2023-12-05,57,In Stock
INV002422,PRD0485,WH-SOUTH-01,1797,169,3922,2024-05-25,165,In Stock
INV002423,PRD0485,WH-EAST-01,117,210,2242,2023-03-23,353,Low Stock
INV002424,PRD0485,WH-WEST-01,1362,292,1520,2024-07-11,109,In Stock
INV002425,PRD0485,WH-CENTRAL-01,1376,256,3821,2024-07-07,110,In Stock
INV002426,PRD0486,WH-NORTH-01,1584,260,3367,2023-04-05,211,In Stock
INV002427,PRD0486,WH-SOUTH-01,249,113,2635,2024-10-06,244,In Stock
INV002428,PRD0486,WH-EAST-01,862,207,3437,2023-04-15,141,In Stock
INV002429,PRD0486,WH-WEST-01,295,94,4016,2024-04-02,29,In Stock
INV002430,PRD0486,WH-CENTRAL-01,915,238,2884,2024-04-10,271,In Stock
INV002431,PRD0487,WH-NORTH-01,729,215,3329,2023-05-12,254,In Stock
INV002432,PRD0487,WH-SOUTH-01,1479,84,3756,2023-06-28,177,In Stock
INV002433,PRD0487,WH-EAST-01,449,214,3053,2023-02-24,246,In Stock
INV002434,PRD0487,WH-WEST-01,1801,294,2085,2024-04-15,218,In Stock
INV002435,PRD0487,WH-CENTRAL-01,95,143,3330,2024-08-01,103,Low Stock
INV002436,PRD0488,WH-NORTH-01,1011,80,3558,2024-09-25,246,In Stock
INV002437,PRD0488,WH-SOUTH-01,473,125,3988,2024-10-07,53,In Stock
INV002438,PRD0488,WH-EAST-01,1862,124,2917,2023-10-24,198,In Stock
INV002439,PRD0488,WH-WEST-01,916,173,1861,2023-12-31,257,In Stock
INV002440,PRD0488,WH-CENTRAL-01,148,63,3709,2023-03-07,300,In Stock
INV002441,PRD0489,WH-NORTH-01,814,141,1888,2023-01-19,58,In Stock
INV002442,PRD0489,WH-SOUTH-01,1762,103,1572,2023-09-04,115,In Stock
INV002443,PRD0489,WH-EAST-01,1455,104,3552,2023-01-05,286,In Stock
INV002444,PRD0489,WH-WEST-01,42,85,3762,2024-08-12,307,Low Stock
INV002445,PRD0489,WH-CENTRAL-01,1247,131,3871,2024-04-12,294,In Stock
INV002446,PRD0490,WH-NORTH-01,1626,214,2133,2023-09-23,250,In Stock
INV002447,PRD0490,WH-SOUTH-01,1855,235,4467,2023-01-15,188,In Stock
INV002448,PRD0490,WH-EAST-01,1801,174,4632,2024-01-28,78,In Stock
INV002449,PRD0490,WH-WEST-01,281,67,1858,2024-05-06,192,In Stock
INV002450,PRD0490,WH-CENTRAL-01,1623,298,3623,2024-07-10,53,In Stock
INV002451,PRD0491,WH-NORTH-01,1789,298,1530,2023-02-15,26,In Stock
INV002452,PRD0491,WH-SOUTH-01,4,254,4797,2024-04-03,328,Low Stock
INV002453,PRD0491,WH-EAST-01,1168,156,2949,2023-04-15,308,In Stock
INV002454,PRD0491,WH-WEST-01,433,218,2203,2023-03-23,277,In Stock
INV002455,PRD0491,WH-CENTRAL-01,641,174,1632,2023-05-12,234,In Stock
INV002456,PRD0492,WH-NORTH-01,1062,241,1623,2023-03-21,179,In Stock
INV002457,PRD0492,WH-SOUTH-01,1585,270,4435,2023-10-01,362,In Stock
INV002458,PRD0492,WH-EAST-01,1355,255,2738,2023-09-20,254,In Stock
INV002459,PRD0492,WH-WEST-01,1335,74,2233,2023-05-10,45,In Stock
INV002460,PRD0492,WH-CENTRAL-01,1356,286,1722,2024-05-25,218,In Stock
INV002461,PRD0493,WH-NORTH-01,1535,175,4665,2023-06-26,93,In Stock
INV002462,PRD0493,WH-SOUTH-01,1674,143,2102,2024-09-23,287,In Stock
INV002463,PRD0493,WH-EAST-01,461,179,2303,2024-05-14,103,In Stock
INV002464,PRD0493,WH-WEST-01,1876,276,3214,2024-07-22,255,In Stock
INV002465,PRD0493,WH-CENTRAL-01,1113,275,2180,2023-03-19,309,In Stock
INV002466,PRD0494,WH-NORTH-01,1307,188,1537,2024-03-15,163,In Stock
INV002467,PRD0494,WH-SOUTH-01,1114,228,4132,2024-05-04,356,In Stock
INV002468,PRD0494,WH-EAST-01,501,81,1831,2023-01-26,197,In Stock
INV002469,PRD0494,WH-WEST-01,698,138,4700,2024-04-30,170,In Stock
INV002470,PRD0494,WH-CENTRAL-01,182,239,3627,2023-09-01,299,Low Stock
INV002471,PRD0495,WH-NORTH-01,852,209,1714,2023-03-29,233,In Stock
INV002472,PRD0495,WH-SOUTH-01,1734,212,3739,2024-01-25,300,In Stock
INV002473,PRD0495,WH-EAST-01,1368,238,3084,2023-01-27,301,In Stock
INV002474,PRD0495,WH-WEST-01,242,94,2299,2024-11-05,83,In Stock
INV002475,PRD0495,WH-CENTRAL-01,1935,68,4351,2023-03-01,342,In Stock
INV002476,PRD0496,WH-NORTH-01,84,68,1974,2023-07-10,364,In Stock
INV002477,PRD0496,WH-SOUTH-01,796,270,3812,2024-08-10,145,In Stock
INV002478,PRD0496,WH-EAST-01,1261,298,4052,2024-06-19,365,In Stock
INV002479,PRD0496,WH-WEST-01,255,50,1832,2024-04-09,121,In Stock
INV002480,PRD0496,WH-CENTRAL-01,684,104,4553,2023-10-12,129,In Stock
INV002481,PRD0497,WH-NORTH-01,1805,190,4560,2024-09-18,121,In Stock
INV002482,PRD0497,WH-SOUTH-01,673,96,4633,2023-02-20,17,In Stock
INV002483,PRD0497,WH-EAST-01,1337,117,4597,2024-04-15,13,In Stock
INV002484,PRD0497,WH-WEST-01,1855,144,2524,2024-06-02,114,In Stock
INV002485,PRD0497,WH-CENTRAL-01,1884,155,2604,2024-08-30,26,In Stock
INV002486,PRD0498,WH-NORTH-01,1168,228,4196,2023-12-26,232,In Stock
INV002487,PRD0498,WH-SOUTH-01,1955,297,4220,2024-05-29,77,In Stock
INV002488,PRD0498,WH-EAST-01,1304,266,4395,2024-06-24,266,In Stock
INV002489,PRD0498,WH-WEST-01,838,281,4108,2023-05-27,202,In Stock
INV002490,PRD0498,WH-CENTRAL-01,657,94,3846,2023-10-18,38,In Stock
INV002491,PRD0499,WH-NORTH-01,1785,245,2652,2023-02-02,19,In Stock
INV002492,PRD0499,WH-SOUTH-01,1804,177,4254,2023-06-13,146,In Stock
INV002493,PRD0499,WH-EAST-01,1295,229,4068,2023-12-08,97,In Stock
INV002494,PRD0499,WH-WEST-01,724,97,4868,2023-10-15,53,In Stock
INV002495,PRD0499,WH-CENTRAL-01,1268,139,2058,2023-11-25,261,In Stock
INV002496,PRD0500,WH-NORTH-01,928,177,3707,2023-03-05,29,In Stock
INV002497,PRD0500,WH-SOUTH-01,706,100,1818,2023-09-15,223,In Stock
INV002498,PRD0500,WH-EAST-01,359,290,2285,2024-08-11,37,In Stock
INV002499,PRD0500,WH-WEST-01,1282,78,3281,2023-01-28,296,In Stock
INV002500,PRD0500,WH-CENTRAL-01,406,164,2449,2024-03-11,44,In Stock
