return_id,order_id,product_id,customer_id,return_date,return_reason,refund_type,refund_amount,restocking_fee,condition_on_return,processed_by
RET0006944,ORD0008544,PRD0200,CUST017079,2023-11-13,Duplicate Order,Full Refund,3880.34,12.67,Fair,EMP0174
RET0006945,ORD0024865,PRD0310,CUST009705,2023-10-16,Duplicate Order,Full Refund,203.62,10.17,Good,EMP0017
RET0006946,ORD0017682,PRD0132,CUST015364,2023-09-29,Better Price Found,Full Refund,1427.34,9.56,Like New,EMP0080
RET0006947,ORD0097466,PRD0013,CUST004493,2023-12-19,Wrong Item Shipped,Full Refund,1980.29,6.65,Like New,EMP0187
RET0006948,ORD0085439,PRD0010,CUST001871,2023-07-11,Changed Mind,Partial Refund,1642.7,0.31,Like New,EMP0151
RET0006949,ORD0079428,PRD0450,CUST011719,2024-09-18,Damaged in Transit,Full Refund,1039.07,1.25,Fair,EMP0087
RET0006950,ORD0099295,PRD0159,CUST016216,2023-06-04,Changed Mind,Full Refund,2710.03,4.64,Like New,EMP0100
RET0006951,ORD0022114,PRD0087,CUST007598,2023-03-27,Better Price Found,Full Refund,696.97,10.86,Poor,EMP0136
RET0006952,ORD0070635,PRD0371,CUST011595,2023-10-25,Duplicate Order,Full Refund,600.6,13.73,Fair,EMP0190
RET0006953,ORD0044397,PRD0146,CUST001119,2024-04-19,Better Price Found,Full Refund,1756.2,1.77,Like New,EMP0111
RET0006954,ORD0048420,PRD0444,CUST001015,2023-04-15,Not As Described,Full Refund,5298.06,2.43,Fair,EMP0144
RET0006955,ORD0006352,PRD0199,CUST006085,2024-07-20,Damaged in Transit,Exchange,2021.12,12.21,Poor,EMP0056
RET0006956,ORD0058735,PRD0424,CUST007727,2023-08-10,Defective Product,Partial Refund,2590.7,13.83,Like New,EMP0060
RET0006957,ORD0090070,PRD0429,CUST001301,2024-06-14,Late Delivery,Partial Refund,351.68,6.86,Fair,EMP0058
RET0006958,ORD0022876,PRD0234,CUST011707,2024-08-31,Changed Mind,Full Refund,4697.92,1.67,Fair,EMP0067
RET0006959,ORD0022076,PRD0274,CUST005380,2023-06-11,Better Price Found,Full Refund,1681.97,1.82,Like New,EMP0200
RET0006960,ORD0031040,PRD0017,CUST015560,2023-05-14,Late Delivery,Exchange,3969.05,10.01,Like New,EMP0030
RET0006961,ORD0072600,PRD0085,CUST000797,2024-02-18,Not As Described,Exchange,1068.63,7.95,Like New,EMP0057
RET0006962,ORD0091414,PRD0364,CUST000638,2023-09-28,Wrong Item Shipped,Partial Refund,230.54,6.03,Like New,EMP0083
RET0006963,ORD0022066,PRD0491,CUST012062,2024-10-02,Better Price Found,Exchange,2201.93,11.36,Good,EMP0166
RET0006964,ORD0053040,PRD0179,CUST019341,2024-07-30,Late Delivery,Partial Refund,1030.63,0.56,Like New,EMP0141
RET0006965,ORD0043808,PRD0099,CUST015612,2024-01-13,Wrong Item Shipped,Partial Refund,5339.83,6.46,Like New,EMP0030
RET0006966,ORD0024994,PRD0473,CUST003409,2023-05-19,Damaged in Transit,Exchange,695.14,1.89,Good,EMP0179
RET0006967,ORD0009493,PRD0381,CUST003039,2023-01-24,Late Delivery,Partial Refund,556.21,1.14,Poor,EMP0156
RET0006968,ORD0028547,PRD0247,CUST012157,2024-05-12,Damaged in Transit,Partial Refund,707.56,4.41,Like New,EMP0083
RET0006969,ORD0050569,PRD0263,CUST018577,2023-04-14,Defective Product,Full Refund,2576.52,4.45,Good,EMP0138
RET0006970,ORD0058972,PRD0135,CUST016669,2024-10-15,Late Delivery,Exchange,3146.52,6.72,Damaged,EMP0085
RET0006971,ORD0032507,PRD0484,CUST016946,2024-03-19,Wrong Item Shipped,Full Refund,79.94,3.31,Fair,EMP0075
RET0006972,ORD0006125,PRD0460,CUST000488,2024-04-10,Not As Described,Partial Refund,477.55,14.08,Fair,EMP0116
RET0006973,ORD0028810,PRD0044,CUST010878,2023-10-17,Changed Mind,Partial Refund,3533.97,7.27,Like New,EMP0152
RET0006974,ORD0008227,PRD0195,CUST009181,2025-01-02,Damaged in Transit,Exchange,712.09,12.48,Like New,EMP0177
RET0006975,ORD0011522,PRD0348,CUST003647,2023-04-06,Not As Described,Partial Refund,2513.83,9.17,Like New,EMP0027
RET0006976,ORD0028350,PRD0462,CUST016134,2024-06-06,Changed Mind,Partial Refund,1342.77,2.1,Good,EMP0098
RET0006977,ORD0076266,PRD0085,CUST017457,2024-01-10,Damaged in Transit,Full Refund,1978.98,8.54,Good,EMP0166
RET0006978,ORD0006463,PRD0003,CUST008579,2024-01-11,Late Delivery,Exchange,2463.44,8.11,Damaged,EMP0033
RET0006979,ORD0048120,PRD0479,CUST005101,2024-12-19,Changed Mind,Exchange,1701.8,7.07,Like New,EMP0175
RET0006980,ORD0037592,PRD0336,CUST008750,2023-05-05,Duplicate Order,Full Refund,1826.12,8.67,Good,EMP0054
RET0006981,ORD0017866,PRD0288,CUST003689,2023-03-16,Defective Product,Exchange,1653.1,5.95,Like New,EMP0092
RET0006982,ORD0039970,PRD0048,CUST001448,2024-02-24,Damaged in Transit,Exchange,312.16,2.3,Like New,EMP0185
RET0006983,ORD0039914,PRD0057,CUST010417,2023-03-11,Late Delivery,Full Refund,3909.78,10.45,Good,EMP0126
RET0006984,ORD0087070,PRD0202,CUST000162,2024-03-15,Wrong Item Shipped,Partial Refund,762.36,6.58,Fair,EMP0056
RET0006985,ORD0084562,PRD0116,CUST004916,2024-07-20,Changed Mind,Exchange,499.36,2.0,Like New,EMP0030
RET0006986,ORD0029766,PRD0461,CUST009749,2023-03-12,Late Delivery,Partial Refund,2191.91,0.62,Fair,EMP0147
RET0006987,ORD0040342,PRD0433,CUST014070,2024-12-30,Not As Described,Exchange,683.78,9.45,Like New,EMP0196
RET0006988,ORD0001186,PRD0331,CUST005207,2023-05-21,Late Delivery,Partial Refund,1867.68,14.05,Good,EMP0025
RET0006989,ORD0093165,PRD0150,CUST003757,2023-10-16,Late Delivery,Partial Refund,2584.72,4.72,Like New,EMP0073
RET0006990,ORD0080298,PRD0018,CUST002581,2024-02-15,Damaged in Transit,Partial Refund,1070.01,13.45,Fair,EMP0148
RET0006991,ORD0040973,PRD0406,CUST007210,2024-04-23,Late Delivery,Partial Refund,293.04,4.36,Good,EMP0173
RET0006992,ORD0009587,PRD0059,CUST011898,2023-05-06,Not As Described,Exchange,1337.71,7.47,Like New,EMP0076
RET0006993,ORD0075658,PRD0088,CUST013972,2023-02-24,Not As Described,Full Refund,247.63,12.38,Good,EMP0194
RET0006994,ORD0037007,PRD0100,CUST012982,2024-12-27,Changed Mind,Partial Refund,1482.68,12.12,Poor,EMP0062
RET0006995,ORD0011264,PRD0466,CUST014778,2023-03-16,Changed Mind,Full Refund,3323.27,1.3,Good,EMP0015
RET0006996,ORD0027519,PRD0308,CUST018200,2024-12-25,Late Delivery,Exchange,1831.42,4.29,Fair,EMP0050
RET0006997,ORD0033721,PRD0067,CUST008432,2024-01-02,Wrong Item Shipped,Exchange,3420.43,4.98,Good,EMP0072
RET0006998,ORD0089794,PRD0317,CUST009961,2024-06-23,Better Price Found,Exchange,1542.79,7.0,Like New,EMP0100
RET0006999,ORD0027604,PRD0257,CUST019292,2024-01-26,Not As Described,Partial Refund,2953.83,5.47,Good,EMP0056
RET0007000,ORD0004154,PRD0413,CUST012883,2023-01-27,Changed Mind,Exchange,4584.69,12.42,Fair,EMP0125
RET0007001,ORD0083410,PRD0385,CUST006857,2024-01-11,Wrong Item Shipped,Full Refund,885.34,14.07,Good,EMP0174
RET0007002,ORD0030371,PRD0316,CUST014717,2024-03-24,Changed Mind,Exchange,955.23,2.47,Fair,EMP0064
RET0007003,ORD0041976,PRD0493,CUST016548,2023-10-14,Wrong Item Shipped,Partial Refund,1016.22,14.78,Like New,EMP0087
RET0007004,ORD0087889,PRD0017,CUST014958,2023-04-03,Wrong Item Shipped,Full Refund,4853.83,7.72,Good,EMP0044
RET0007005,ORD0057479,PRD0237,CUST003676,2023-07-16,Better Price Found,Full Refund,2392.9,12.29,Like New,EMP0199
RET0007006,ORD0066044,PRD0039,CUST003590,2023-07-20,Not As Described,Partial Refund,24.17,5.69,Fair,EMP0095
RET0007007,ORD0095235,PRD0188,CUST014419,2024-11-13,Better Price Found,Full Refund,878.07,7.1,Like New,EMP0088
RET0007008,ORD0097173,PRD0321,CUST015405,2024-09-23,Better Price Found,Full Refund,4003.39,12.29,Good,EMP0015
RET0007009,ORD0025562,PRD0156,CUST015304,2024-08-07,Defective Product,Exchange,3142.49,4.43,Poor,EMP0018
RET0007010,ORD0097689,PRD0464,CUST000084,2024-12-02,Defective Product,Full Refund,98.26,10.42,Good,EMP0196
RET0007011,ORD0044988,PRD0068,CUST018460,2023-06-09,Wrong Item Shipped,Partial Refund,1539.86,11.04,Like New,EMP0034
RET0007012,ORD0078300,PRD0061,CUST017668,2023-12-20,Duplicate Order,Full Refund,4632.79,4.07,Like New,EMP0151
RET0007013,ORD0010571,PRD0051,CUST006290,2024-02-26,Damaged in Transit,Full Refund,6047.13,0.95,Good,EMP0113
RET0007014,ORD0072461,PRD0258,CUST011446,2023-12-16,Wrong Item Shipped,Full Refund,1837.34,4.31,Good,EMP0070
RET0007015,ORD0052732,PRD0135,CUST018417,2023-09-23,Wrong Item Shipped,Exchange,2234.67,0.1,Like New,EMP0097
RET0007016,ORD0075887,PRD0365,CUST000552,2023-09-02,Duplicate Order,Exchange,4537.58,11.29,Like New,EMP0141
RET0007017,ORD0015590,PRD0138,CUST008260,2024-06-13,Duplicate Order,Full Refund,2687.87,4.97,Good,EMP0181
RET0007018,ORD0075483,PRD0145,CUST013449,2023-11-17,Better Price Found,Partial Refund,2236.49,13.86,Poor,EMP0104
RET0007019,ORD0025015,PRD0404,CUST003356,2023-12-05,Not As Described,Full Refund,122.8,10.86,Good,EMP0164
RET0007020,ORD0010255,PRD0207,CUST019908,2024-03-22,Changed Mind,Exchange,594.19,1.32,Like New,EMP0165
RET0007021,ORD0082055,PRD0036,CUST018809,2024-04-14,Not As Described,Exchange,660.05,14.04,Good,EMP0188
RET0007022,ORD0065623,PRD0337,CUST006600,2023-06-01,Better Price Found,Exchange,6176.95,8.63,Like New,EMP0175
RET0007023,ORD0047757,PRD0263,CUST005528,2024-09-22,Better Price Found,Full Refund,144.67,5.91,Like New,EMP0007
RET0007024,ORD0060145,PRD0176,CUST003393,2024-01-07,Late Delivery,Exchange,3823.4,3.49,Good,EMP0095
RET0007025,ORD0092135,PRD0137,CUST002884,2023-09-13,Wrong Item Shipped,Full Refund,3203.62,5.71,Good,EMP0165
RET0007026,ORD0096849,PRD0285,CUST006323,2024-02-02,Duplicate Order,Partial Refund,6874.72,3.06,Fair,EMP0178
RET0007027,ORD0031322,PRD0417,CUST019134,2024-12-24,Better Price Found,Partial Refund,424.6,4.12,Poor,EMP0069
RET0007028,ORD0081601,PRD0494,CUST004337,2025-01-22,Damaged in Transit,Partial Refund,3527.82,11.87,Fair,EMP0107
RET0007029,ORD0025055,PRD0250,CUST006419,2024-09-07,Damaged in Transit,Partial Refund,663.81,12.41,Good,EMP0179
RET0007030,ORD0085041,PRD0050,CUST004435,2024-09-22,Wrong Item Shipped,Full Refund,911.98,14.79,Poor,EMP0067
RET0007031,ORD0091008,PRD0100,CUST018098,2024-01-24,Damaged in Transit,Exchange,1502.59,12.59,Fair,EMP0075
RET0007032,ORD0068432,PRD0433,CUST001986,2024-11-27,Better Price Found,Full Refund,2259.39,5.9,Fair,EMP0064
RET0007033,ORD0096320,PRD0088,CUST006615,2023-06-04,Not As Described,Full Refund,3046.15,6.23,Like New,EMP0158
RET0007034,ORD0080407,PRD0334,CUST014091,2023-02-23,Duplicate Order,Exchange,335.7,3.71,Fair,EMP0093
RET0007035,ORD0045755,PRD0460,CUST015584,2024-07-26,Changed Mind,Exchange,384.31,11.18,Fair,EMP0103
RET0007036,ORD0005080,PRD0142,CUST007309,2024-09-13,Late Delivery,Partial Refund,1155.93,8.64,Fair,EMP0075
RET0007037,ORD0016977,PRD0061,CUST000851,2024-12-20,Wrong Item Shipped,Exchange,1267.64,3.72,Good,EMP0159
RET0007038,ORD0048294,PRD0089,CUST009010,2024-03-09,Defective Product,Full Refund,3139.82,9.71,Like New,EMP0146
RET0007039,ORD0098649,PRD0264,CUST019288,2023-01-22,Not As Described,Full Refund,252.96,14.46,Like New,EMP0079
RET0007040,ORD0040792,PRD0140,CUST014734,2024-10-11,Wrong Item Shipped,Exchange,2914.41,14.79,Poor,EMP0070
RET0007041,ORD0064537,PRD0287,CUST003067,2023-03-24,Wrong Item Shipped,Partial Refund,139.94,7.34,Good,EMP0021
RET0007042,ORD0019022,PRD0160,CUST015993,2024-10-26,Late Delivery,Exchange,309.73,3.89,Good,EMP0173
RET0007043,ORD0018202,PRD0254,CUST012060,2023-11-01,Not As Described,Partial Refund,99.2,11.56,Fair,EMP0026
RET0007044,ORD0024990,PRD0239,CUST003321,2023-10-13,Not As Described,Exchange,3074.64,5.46,Good,EMP0096
RET0007045,ORD0067044,PRD0233,CUST006703,2023-09-20,Wrong Item Shipped,Partial Refund,4763.83,2.47,Fair,EMP0033
RET0007046,ORD0073265,PRD0453,CUST013277,2024-11-25,Defective Product,Exchange,1046.06,13.92,Fair,EMP0130
RET0007047,ORD0072875,PRD0305,CUST007237,2025-01-04,Not As Described,Partial Refund,1774.72,3.08,Good,EMP0162
RET0007048,ORD0063625,PRD0109,CUST008491,2023-08-18,Late Delivery,Full Refund,2534.34,7.58,Fair,EMP0165
RET0007049,ORD0099693,PRD0054,CUST004356,2023-12-04,Not As Described,Full Refund,502.68,8.47,Like New,EMP0003
RET0007050,ORD0080995,PRD0107,CUST010722,2024-07-06,Duplicate Order,Partial Refund,1150.28,4.03,Poor,EMP0178
RET0007051,ORD0044894,PRD0141,CUST019110,2024-01-01,Changed Mind,Partial Refund,1360.47,12.43,Fair,EMP0156
RET0007052,ORD0093563,PRD0218,CUST012656,2024-11-01,Duplicate Order,Full Refund,1338.6,6.54,Good,EMP0084
RET0007053,ORD0076242,PRD0177,CUST002593,2024-12-26,Damaged in Transit,Exchange,1134.86,6.27,Like New,EMP0061
RET0007054,ORD0092682,PRD0131,CUST007786,2023-09-03,Damaged in Transit,Full Refund,3674.52,12.01,Good,EMP0094
RET0007055,ORD0021109,PRD0079,CUST012107,2023-08-31,Changed Mind,Partial Refund,699.07,5.35,Good,EMP0056
RET0007056,ORD0060319,PRD0176,CUST013283,2024-02-03,Defective Product,Exchange,186.75,13.92,Good,EMP0139
RET0007057,ORD0092150,PRD0411,CUST019199,2023-11-14,Wrong Item Shipped,Full Refund,866.07,0.94,Fair,EMP0048
RET0007058,ORD0055052,PRD0352,CUST006027,2024-01-05,Better Price Found,Partial Refund,427.01,6.21,Like New,EMP0172
RET0007059,ORD0083504,PRD0309,CUST001112,2023-08-08,Late Delivery,Full Refund,899.42,14.43,Good,EMP0102
RET0007060,ORD0039298,PRD0237,CUST008532,2023-10-01,Duplicate Order,Exchange,217.45,3.55,Good,EMP0143
RET0007061,ORD0088380,PRD0227,CUST005279,2024-10-27,Not As Described,Full Refund,2771.39,5.37,Damaged,EMP0125
RET0007062,ORD0076223,PRD0217,CUST011839,2023-06-24,Defective Product,Exchange,1223.14,7.14,Like New,EMP0102
RET0007063,ORD0020438,PRD0272,CUST004028,2024-11-19,Late Delivery,Exchange,4243.55,3.01,Good,EMP0167
RET0007064,ORD0026132,PRD0007,CUST008765,2024-06-09,Damaged in Transit,Partial Refund,719.5,2.11,Good,EMP0118
RET0007065,ORD0029326,PRD0311,CUST010895,2024-08-02,Better Price Found,Exchange,1643.18,9.68,Like New,EMP0197
RET0007066,ORD0052288,PRD0069,CUST011555,2024-06-27,Not As Described,Full Refund,744.46,8.12,Fair,EMP0071
RET0007067,ORD0062388,PRD0032,CUST011694,2024-05-06,Duplicate Order,Full Refund,1625.9,10.63,Like New,EMP0030
RET0007068,ORD0086594,PRD0062,CUST014743,2024-09-28,Changed Mind,Full Refund,175.79,4.19,Fair,EMP0146
RET0007069,ORD0001763,PRD0203,CUST016346,2023-09-11,Better Price Found,Partial Refund,6487.69,1.02,Like New,EMP0147
RET0007070,ORD0035180,PRD0364,CUST000311,2023-06-14,Better Price Found,Partial Refund,266.92,5.4,Fair,EMP0104
RET0007071,ORD0094610,PRD0285,CUST001042,2023-10-10,Late Delivery,Exchange,3267.07,9.22,Fair,EMP0166
RET0007072,ORD0048183,PRD0390,CUST008400,2023-05-30,Duplicate Order,Exchange,4145.03,1.7,Good,EMP0021
RET0007073,ORD0043533,PRD0194,CUST000635,2023-03-31,Late Delivery,Full Refund,1458.09,5.15,Fair,EMP0040
RET0007074,ORD0005590,PRD0144,CUST018720,2024-11-15,Changed Mind,Exchange,533.42,11.96,Like New,EMP0138
RET0007075,ORD0005113,PRD0123,CUST006262,2024-11-18,Not As Described,Exchange,3374.41,7.69,Fair,EMP0090
RET0007076,ORD0087930,PRD0085,CUST010315,2023-05-26,Better Price Found,Partial Refund,1449.63,4.03,Like New,EMP0123
RET0007077,ORD0086069,PRD0160,CUST002721,2024-05-17,Better Price Found,Full Refund,1823.44,11.79,Damaged,EMP0174
RET0007078,ORD0002668,PRD0083,CUST007251,2024-12-14,Late Delivery,Partial Refund,718.5,11.32,Like New,EMP0029
RET0007079,ORD0047049,PRD0056,CUST017997,2024-10-01,Damaged in Transit,Full Refund,1222.46,0.21,Good,EMP0062
RET0007080,ORD0026150,PRD0110,CUST009883,2024-03-17,Defective Product,Full Refund,724.98,11.88,Like New,EMP0163
RET0007081,ORD0028374,PRD0118,CUST008648,2023-09-12,Better Price Found,Full Refund,5535.05,11.13,Good,EMP0136
RET0007082,ORD0085835,PRD0214,CUST012573,2023-10-03,Better Price Found,Full Refund,1413.18,4.54,Fair,EMP0022
RET0007083,ORD0044353,PRD0039,CUST012565,2023-12-07,Not As Described,Full Refund,1114.4,9.94,Fair,EMP0169
RET0007084,ORD0033411,PRD0055,CUST002455,2023-12-22,Not As Described,Full Refund,3382.78,11.26,Like New,EMP0068
RET0007085,ORD0023682,PRD0096,CUST010489,2024-05-18,Better Price Found,Exchange,2605.03,9.76,Fair,EMP0068
RET0007086,ORD0076346,PRD0185,CUST005929,2024-02-19,Damaged in Transit,Exchange,3347.56,8.37,Good,EMP0040
RET0007087,ORD0011924,PRD0051,CUST006591,2024-08-25,Not As Described,Partial Refund,1077.97,3.72,Good,EMP0001
RET0007088,ORD0012078,PRD0196,CUST018095,2024-11-09,Better Price Found,Partial Refund,2300.3,6.08,Fair,EMP0122
RET0007089,ORD0009692,PRD0045,CUST011397,2024-07-17,Wrong Item Shipped,Full Refund,4537.65,6.29,Damaged,EMP0197
RET0007090,ORD0062335,PRD0492,CUST011200,2024-07-26,Changed Mind,Full Refund,3678.45,1.5,Good,EMP0039
RET0007091,ORD0056754,PRD0134,CUST008491,2024-04-11,Changed Mind,Partial Refund,888.54,14.31,Like New,EMP0030
RET0007092,ORD0089501,PRD0154,CUST014892,2024-11-25,Damaged in Transit,Full Refund,868.93,11.97,Good,EMP0021
RET0007093,ORD0055758,PRD0343,CUST006399,2023-05-23,Changed Mind,Exchange,192.83,5.31,Good,EMP0112
RET0007094,ORD0097351,PRD0272,CUST000964,2024-12-27,Better Price Found,Partial Refund,326.6,11.86,Fair,EMP0002
RET0007095,ORD0059769,PRD0298,CUST003769,2024-12-23,Defective Product,Exchange,2538.09,5.4,Like New,EMP0169
RET0007096,ORD0077913,PRD0316,CUST018615,2024-02-06,Damaged in Transit,Full Refund,615.11,9.93,Poor,EMP0082
RET0007097,ORD0022156,PRD0148,CUST014164,2024-08-09,Damaged in Transit,Full Refund,3396.2,1.19,Fair,EMP0151
RET0007098,ORD0048865,PRD0387,CUST014228,2023-05-14,Better Price Found,Partial Refund,57.35,1.68,Fair,EMP0083
RET0007099,ORD0020561,PRD0468,CUST010100,2023-10-25,Changed Mind,Full Refund,5211.38,3.39,Good,EMP0074
RET0007100,ORD0076910,PRD0269,CUST016782,2023-07-30,Better Price Found,Full Refund,3286.53,2.92,Good,EMP0020
RET0007101,ORD0016099,PRD0124,CUST013604,2023-09-13,Wrong Item Shipped,Partial Refund,3113.77,8.08,Poor,EMP0164
RET0007102,ORD0063622,PRD0421,CUST007857,2023-09-10,Duplicate Order,Full Refund,559.66,9.05,Fair,EMP0146
RET0007103,ORD0098122,PRD0255,CUST018767,2024-09-10,Late Delivery,Exchange,311.72,5.44,Good,EMP0074
RET0007104,ORD0067423,PRD0126,CUST015430,2023-07-23,Duplicate Order,Exchange,1293.11,2.63,Good,EMP0081
RET0007105,ORD0044789,PRD0378,CUST005550,2024-07-20,Late Delivery,Exchange,771.61,0.37,Good,EMP0084
RET0007106,ORD0082468,PRD0040,CUST004550,2024-06-27,Duplicate Order,Exchange,3324.34,13.66,Fair,EMP0103
RET0007107,ORD0003932,PRD0214,CUST006893,2024-10-12,Late Delivery,Exchange,475.29,0.74,Good,EMP0025
RET0007108,ORD0059718,PRD0187,CUST019058,2023-07-02,Not As Described,Exchange,1512.96,11.5,Fair,EMP0141
RET0007109,ORD0086985,PRD0131,CUST014052,2024-06-25,Late Delivery,Full Refund,2315.89,12.98,Fair,EMP0137
RET0007110,ORD0059951,PRD0372,CUST012343,2025-01-02,Changed Mind,Full Refund,95.11,0.38,Good,EMP0190
RET0007111,ORD0019785,PRD0173,CUST003587,2023-12-17,Late Delivery,Partial Refund,5927.0,4.85,Good,EMP0192
RET0007112,ORD0087913,PRD0413,CUST011014,2024-06-19,Better Price Found,Partial Refund,1734.28,4.14,Fair,EMP0142
RET0007113,ORD0064809,PRD0029,CUST017225,2024-12-09,Better Price Found,Exchange,3036.18,3.54,Damaged,EMP0121
RET0007114,ORD0060829,PRD0292,CUST018307,2023-06-21,Changed Mind,Partial Refund,566.84,7.68,Good,EMP0052
RET0007115,ORD0043791,PRD0257,CUST019814,2023-10-15,Not As Described,Exchange,1477.61,13.38,Fair,EMP0058
RET0007116,ORD0067866,PRD0001,CUST012031,2024-04-30,Defective Product,Exchange,1764.32,5.03,Damaged,EMP0064
RET0007117,ORD0008727,PRD0031,CUST012354,2024-08-07,Not As Described,Partial Refund,4057.4,1.03,Like New,EMP0066
RET0007118,ORD0065161,PRD0251,CUST019476,2023-09-24,Wrong Item Shipped,Partial Refund,599.06,9.72,Like New,EMP0100
RET0007119,ORD0093600,PRD0378,CUST008130,2023-11-09,Duplicate Order,Partial Refund,73.46,9.13,Poor,EMP0038
RET0007120,ORD0022354,PRD0278,CUST003835,2023-03-07,Wrong Item Shipped,Full Refund,302.85,9.44,Like New,EMP0080
RET0007121,ORD0029993,PRD0352,CUST012857,2023-04-30,Wrong Item Shipped,Partial Refund,2473.84,2.52,Poor,EMP0011
RET0007122,ORD0018128,PRD0284,CUST007036,2023-06-20,Damaged in Transit,Partial Refund,851.37,9.49,Like New,EMP0156
RET0007123,ORD0003104,PRD0459,CUST010935,2024-12-21,Not As Described,Exchange,2037.5,8.32,Fair,EMP0167
RET0007124,ORD0012237,PRD0251,CUST016505,2024-07-19,Not As Described,Partial Refund,706.69,4.75,Good,EMP0119
RET0007125,ORD0091491,PRD0087,CUST014267,2024-12-14,Not As Described,Full Refund,620.12,13.14,Fair,EMP0166
RET0007126,ORD0040796,PRD0262,CUST010282,2024-04-05,Changed Mind,Exchange,1917.62,2.06,Like New,EMP0006
RET0007127,ORD0010972,PRD0481,CUST000927,2023-09-19,Wrong Item Shipped,Full Refund,1423.33,11.09,Damaged,EMP0140
RET0007128,ORD0022592,PRD0384,CUST001573,2024-08-17,Better Price Found,Exchange,686.95,2.8,Good,EMP0123
RET0007129,ORD0050997,PRD0299,CUST014285,2024-02-08,Late Delivery,Full Refund,1009.91,7.55,Good,EMP0117
RET0007130,ORD0002172,PRD0247,CUST006017,2023-05-27,Defective Product,Exchange,398.49,5.76,Fair,EMP0084
RET0007131,ORD0042476,PRD0241,CUST016343,2023-09-23,Wrong Item Shipped,Partial Refund,1840.93,11.24,Good,EMP0191
RET0007132,ORD0054543,PRD0493,CUST015335,2024-02-23,Damaged in Transit,Full Refund,399.34,4.78,Good,EMP0149
RET0007133,ORD0044046,PRD0072,CUST008287,2023-11-04,Damaged in Transit,Partial Refund,5449.18,4.81,Good,EMP0021
RET0007134,ORD0032177,PRD0446,CUST014981,2024-01-25,Defective Product,Partial Refund,137.58,0.18,Like New,EMP0067
RET0007135,ORD0009599,PRD0262,CUST005442,2023-11-04,Better Price Found,Partial Refund,237.63,1.01,Like New,EMP0018
RET0007136,ORD0037369,PRD0319,CUST014735,2023-06-17,Late Delivery,Exchange,246.83,5.43,Poor,EMP0185
RET0007137,ORD0063312,PRD0399,CUST003309,2024-07-19,Defective Product,Full Refund,94.66,7.69,Like New,EMP0151
RET0007138,ORD0047804,PRD0477,CUST015740,2024-09-26,Damaged in Transit,Exchange,11.3,8.02,Damaged,EMP0188
RET0007139,ORD0052379,PRD0499,CUST008636,2024-02-01,Duplicate Order,Full Refund,328.36,13.29,Like New,EMP0096
RET0007140,ORD0006856,PRD0207,CUST011606,2023-04-29,Better Price Found,Exchange,1175.33,6.88,Fair,EMP0148
RET0007141,ORD0036294,PRD0427,CUST016112,2024-02-29,Duplicate Order,Exchange,516.0,12.28,Like New,EMP0024
RET0007142,ORD0019841,PRD0350,CUST012527,2023-12-07,Damaged in Transit,Partial Refund,224.65,5.65,Good,EMP0057
RET0007143,ORD0047385,PRD0209,CUST018364,2023-07-19,Damaged in Transit,Full Refund,2078.06,14.77,Good,EMP0152
